221;футболка;XL;1872;female;1276811;567;false
222;шляпа;XS;19665;male;7029791;769;true
223;шорты;S;17533;female;713707;201;false
224;кроссовки;M;13791;male;3265454;430;true
225;шорты;M;6829;female;5470584;941;false
226;шорты;M;17620;male;7116569;563;true
227;футболка;M;6952;female;4535864;424;false
228;кроссовки;XS;747;male;854508;291;true
229;кроссовки;XXL;10577;male;2179865;460;true
230;шляпа;M;12901;female;2427846;877;true
231;футболка;S;16399;male;1089918;37;true
232;шорты;XL;6149;female;2235504;21;false
233;футболка;XXL;4659;male;925688;387;true
234;кроссовки;XXL;3240;male;4295826;348;false
235;майка;L;5687;female;7314293;894;false
236;футболка;XXL;14793;female;7422294;467;true
237;футболка;XL;2800;female;702647;522;false
238;футболка;XXL;14034;female;8030361;88;false
239;штаны;M;9889;female;1484387;374;false
240;майка;M;6224;male;7821708;59;false
241;ботинки;S;13830;male;8434058;474;false
242;шорты;S;5973;female;1715801;781;false
243;кроссовки;L;11089;female;585766;866;false
244;куртка;XS;5202;female;8297109;904;true
245;кроссовки;S;7754;male;2827983;146;false
246;куртка;M;7838;female;3185380;417;true
247;куртка;S;8021;female;1205347;131;false
248;шляпа;XS;19511;male;7758953;249;true
249;майка;S;14690;female;1620947;141;false
250;ремень;L;12089;female;3886674;906;true
251;куртка;L;8419;female;7887088;167;false
252;куртка;XXL;1296;female;7855472;958;false
253;куртка;M;7709;female;2837840;476;false
254;штаны;L;1126;male;4005607;989;true
255;куртка;XL;908;female;6102829;341;true
256;шорты;S;2686;male;6575411;477;false
257;кроссовки;S;19090;male;8515741;909;true
258;шорты;S;117;male;4926480;41;true
259;кроссовки;L;1273;female;6168327;788;false
260;куртка;XL;2221;female;1437688;640;false
261;штаны;XS;10507;male;942515;953;false
262;штаны;L;19987;male;6180418;893;true
263;шляпа;M;5995;female;5818669;832;true
264;ботинки;M;3127;male;1584277;857;true
265;майка;M;6731;female;970627;502;true
266;штаны;XL;1473;male;6896363;992;true
267;шляпа;L;2209;female;3291199;508;true
268;майка;XXL;7674;female;3413537;145;false
269;ботинки;XXL;1539;female;2158243;226;true
270;ботинки;S;19259;female;1349546;553;false
271;ремень;XXL;13903;male;4479275;536;true
272;шляпа;M;3788;female;6749126;423;false
273;кроссовки;XXL;8464;male;3814083;755;false
274;шорты;M;19206;female;6239795;108;false
275;ботинки;XXL;15321;female;3321653;362;false
276;шорты;L;6389;female;4912382;7;false
277;шляпа;M;8953;male;8779056;976;false
278;майка;M;13688;male;1892253;208;false
279;кроссовки;M;4475;female;2995657;378;false
280;штаны;XXL;1527;female;534059;260;true
281;кроссовки;M;12626;female;2636702;93;false
282;штаны;L;16674;male;3492328;620;false
283;кроссовки;S;1533;female;7706418;489;false
284;куртка;XL;1060;male;5067801;552;true
285;футболка;M;9402;female;3733509;227;true
286;футболка;S;19617;female;2144751;653;false
287;штаны;S;15167;female;4111834;317;false
288;ремень;XXL;13688;male;8760546;127;true
289;ремень;XS;1965;male;5492932;205;false
290;ремень;XXL;4276;male;1210547;233;true
291;куртка;L;15678;female;5746199;231;true
292;ботинки;XS;11708;female;475548;316;true
293;штаны;XS;12600;male;5108172;930;false
294;штаны;M;8621;male;3729719;63;false
295;майка;S;19155;male;2081803;870;false
296;куртка;M;10801;female;3316009;29;true
297;ремень;XXL;2836;male;4296959;927;true
298;куртка;L;16630;female;7959935;873;false
299;шляпа;XL;3105;male;3544995;56;false
300;футболка;XXL;17490;female;608896;608;true
301;майка;XS;15705;male;4159414;511;true
302;ботинки;M;19892;male;3744617;985;true
303;шорты;L;10017;male;26182;890;true
304;шорты;XXL;12144;male;2642098;470;true
305;майка;L;6423;male;7900478;964;true
306;куртка;XXL;6317;male;418910;75;true
307;майка;XXL;9688;male;7399138;141;false
308;майка;L;9713;male;4049746;675;false
309;штаны;XS;15080;female;8185731;369;true
310;кроссовки;M;15797;male;2017790;919;true
311;майка;S;14580;female;4249169;86;false
312;футболка;M;7280;female;6379609;685;false
313;штаны;XL;3259;male;8011152;13;true
314;кроссовки;XXL;2062;male;6954086;486;false
315;кроссовки;L;13640;female;5406273;250;false
316;штаны;XL;4077;male;6324426;408;false
317;майка;L;6560;male;4335624;559;true
318;майка;S;12775;female;2476574;704;false
319;штаны;L;7246;male;4492874;307;false
320;штаны;XL;12740;male;8850352;684;false
321;майка;XXL;3506;female;8183283;253;false
322;шорты;XL;11042;female;2496794;396;false
323;футболка;S;19568;female;3099531;265;true
324;кроссовки;S;15178;female;1566848;793;true
325;куртка;S;12240;female;8551660;930;true
326;шляпа;XXL;16276;male;6915101;951;true
327;ремень;M;3366;male;3828205;998;true
328;ботинки;S;4298;male;3120658;131;false
329;ремень;XS;19526;male;481926;137;true
330;штаны;M;12688;female;2488391;128;false
331;шляпа;S;14276;female;462759;918;false
332;штаны;XL;11981;male;5803762;657;false
333;ремень;XS;3091;female;4044605;934;false
334;майка;XL;4240;male;6683885;213;true
335;шорты;XL;15552;female;8185554;737;true
336;ботинки;M;1397;female;3032475;124;false
337;шляпа;L;11085;female;420748;894;false
338;футболка;XXL;12692;female;208480;981;false
339;шорты;M;5806;male;566302;50;true
340;ботинки;L;2407;female;866890;973;false
341;футболка;M;15314;male;7497650;38;false
342;шляпа;L;5741;male;6070849;671;false
343;шляпа;S;15739;male;4693828;767;false
344;кроссовки;XS;1663;male;8560405;868;true
345;шляпа;XL;9643;male;2991551;931;true
346;кроссовки;XS;14008;female;1965486;724;true
347;шляпа;L;16861;male;4671260;315;false
348;шорты;S;9499;male;1374606;283;false
349;шорты;XL;16598;male;6366546;594;false
350;куртка;M;16000;female;776504;643;false
351;ремень;M;3412;male;1766737;607;true
352;ботинки;XS;1055;male;5654372;943;false
353;куртка;M;3027;female;4804778;672;false
354;шляпа;S;7821;male;8215090;513;true
355;ремень;XXL;18160;male;5008647;184;true
356;куртка;M;5552;female;4653498;793;false
357;куртка;M;929;male;4414359;281;false
358;шляпа;XS;19391;female;3302143;761;true
359;футболка;S;4761;male;5484062;944;false
360;ремень;S;6391;female;3937860;135;false
361;кроссовки;XS;11305;male;6263055;648;false
362;ремень;S;16506;male;989905;679;true
363;шляпа;XS;6726;female;8253293;345;false
364;куртка;L;15359;female;3743945;297;true
365;шляпа;L;13449;female;5095271;650;false
366;шорты;XL;16481;female;7774749;328;false
367;ремень;XXL;12898;female;1436973;574;false
368;шляпа;XL;2762;male;6245883;570;false
369;штаны;XS;11279;male;58073;716;false
370;шорты;XS;19026;male;6131650;42;true
371;кроссовки;XXL;11143;male;7992798;981;true
372;кроссовки;XS;15886;female;1914062;236;true
373;шляпа;M;17538;female;4931666;84;true
374;ремень;XL;5202;female;6315461;557;false
375;шляпа;XL;7775;male;907574;257;true
376;штаны;XL;8392;male;1770003;594;true
377;футболка;M;16504;female;814670;526;false
378;шорты;L;7307;female;774563;411;false
379;шляпа;S;5722;female;5978407;545;false
380;майка;XL;19260;female;7803893;671;false
381;ботинки;M;2009;female;215887;698;false
382;ботинки;S;10948;male;3529545;988;false
383;майка;XS;5192;female;2523614;820;false
384;футболка;L;2793;female;6091853;919;true
385;ремень;XS;17911;male;332775;490;false
386;штаны;M;5896;female;6440874;783;true
387;кроссовки;L;18624;male;1534724;196;true
388;ремень;M;6867;male;3268146;647;true
389;шляпа;XL;12717;female;5873810;934;true
390;штаны;XXL;8844;female;7072463;383;true
391;футболка;L;7943;female;4170248;437;false
392;кроссовки;M;15539;female;6501263;695;true
393;кроссовки;XS;11661;male;5285321;712;true
394;ботинки;XS;4676;female;2910016;68;false
395;ботинки;XL;10582;female;8882448;497;false
396;шляпа;XXL;505;female;4400937;326;true
397;шорты;XXL;6283;male;8232874;871;false
398;штаны;XS;3664;male;2194381;99;true
399;штаны;M;14632;female;5063120;723;true
400;футболка;XXL;2975;female;2162788;542;false
401;футболка;S;4627;male;404750;636;false
402;шляпа;L;19619;male;345257;797;false
403;футболка;XS;3373;female;4037851;42;false
404;майка;L;16823;female;4104066;409;true
405;майка;XXL;9627;male;8636942;414;false
406;шляпа;S;17179;female;3818461;626;true
407;майка;S;19462;female;4043488;304;false
408;футболка;L;14852;male;2543915;424;true
409;шорты;XL;17731;female;3183422;857;false
410;футболка;XS;14202;male;2381507;132;true
411;ремень;S;15118;female;7474390;506;false
412;штаны;XL;7365;female;427930;978;true
413;штаны;M;3449;female;5479044;99;true
414;ремень;S;11562;male;1838625;856;false
415;ботинки;XS;17671;male;5531487;509;true
416;штаны;L;7188;female;454670;812;false
417;шорты;XL;18725;male;4605695;301;true
418;шляпа;S;2487;male;3781235;484;true
419;ботинки;XS;16568;female;4670238;352;false
420;футболка;XL;8027;female;4959568;550;true
421;шляпа;XXL;1871;female;5768007;22;false
422;майка;L;2524;female;1724193;493;true
423;ботинки;M;15396;female;5216675;815;false
424;ремень;L;14618;male;2076560;414;false
425;шляпа;S;18653;female;7135641;958;false
426;штаны;S;5101;male;6106285;790;false
427;куртка;XS;3259;female;975779;528;false
428;куртка;XXL;8026;male;4541977;357;true
429;ботинки;M;19963;female;5905627;59;false
430;ботинки;XXL;3860;female;5799079;192;false
431;куртка;M;13113;female;3727258;363;true
432;майка;XXL;11047;male;5015553;755;false
433;майка;XXL;10954;male;2870996;193;false
434;шорты;XXL;8209;female;4353627;864;true
435;ботинки;S;976;male;5967923;424;false
436;майка;M;17345;female;4753179;671;false
437;шляпа;S;2372;female;2894491;267;true
438;футболка;L;9437;male;3042812;840;true
439;шляпа;S;15611;female;7376187;260;false
440;штаны;M;19106;male;224494;203;false
441;шорты;S;4321;male;2009268;920;false
442;штаны;XXL;15111;male;3799057;606;true
443;футболка;L;3902;female;5303019;903;false
444;кроссовки;XXL;8524;female;7309781;113;false
445;штаны;S;531;male;5050930;614;true
446;ремень;XXL;19656;female;6574601;188;false
447;кроссовки;XL;8091;female;794869;19;false
448;ботинки;M;13639;female;5632395;676;false
449;ремень;M;15406;male;3179639;277;false
450;штаны;XXL;4925;male;406450;529;true
451;штаны;S;16436;female;420176;526;false
452;шорты;XXL;15753;male;8553904;517;true
453;ботинки;XXL;13985;male;3506845;971;true
454;шорты;S;13361;male;2721026;324;true
455;майка;M;2788;female;2048707;231;true
456;штаны;XS;13664;male;2846011;365;true
457;майка;XL;15202;female;5633116;642;false
458;майка;L;19738;female;8866129;332;false
459;ремень;XL;8296;male;353834;889;false
460;футболка;S;12003;male;7649265;138;true
461;футболка;XXL;2617;female;1494933;368;true
462;ботинки;XL;16436;female;3432518;275;false
463;футболка;XXL;9066;male;467354;991;false
464;ботинки;XXL;1009;male;3795219;629;true
465;штаны;M;10192;female;6386911;237;true
466;штаны;L;11509;male;7170673;462;false
467;куртка;M;6826;male;8876135;536;false
468;ремень;XS;14291;male;4035956;39;true
469;кроссовки;M;6351;female;5284677;146;false
470;штаны;XS;16348;female;8121085;664;true
471;майка;S;15162;female;8033972;248;true
472;ремень;XL;8708;female;4767146;962;true
473;ремень;XS;7695;female;6897085;674;false
474;шорты;M;11167;male;3222803;289;true
475;футболка;XL;7979;female;8721616;121;false
476;кроссовки;S;10314;male;28492;958;false
477;шорты;S;7932;male;636618;69;false
478;кроссовки;M;11645;female;1688482;727;true
479;шорты;S;9280;female;3983563;266;true
480;кроссовки;L;18844;female;5485799;243;false
481;кроссовки;S;8538;female;8722558;534;true
482;кроссовки;XL;15817;female;5306770;972;true
483;ботинки;M;1257;female;8853665;720;true
484;шорты;XXL;16521;female;5032102;16;true
485;шорты;M;6120;female;798862;852;false
486;куртка;XS;17308;female;2614404;26;false
487;штаны;M;13344;male;5308286;85;true
488;штаны;XL;656;male;1553606;818;true
489;майка;XS;17519;female;7381108;110;true
490;кроссовки;M;2111;male;770234;448;false
491;ботинки;M;10527;female;5432771;533;true
492;куртка;L;2239;female;5632672;192;true
493;ремень;L;10293;male;2336541;140;false
494;шляпа;XS;6477;male;1529822;520;true
495;куртка;XL;8014;male;879496;255;false
496;куртка;XXL;17835;female;2888237;808;true
497;шорты;XXL;9179;male;3444314;569;true
498;куртка;M;11197;male;4971534;259;false
499;шорты;XS;2933;female;3159672;632;false
500;ремень;M;13042;female;2461966;715;true
501;кроссовки;XXL;17065;female;4831173;804;true
502;ботинки;S;11960;female;2699323;668;true
503;ремень;XL;8655;male;2184335;222;true
504;кроссовки;XXL;11190;male;6375474;165;true
505;кроссовки;XL;6758;male;1128909;909;false
506;штаны;XXL;5307;female;2044794;843;true
507;шляпа;S;13883;female;3302680;288;false
508;шляпа;XL;19318;female;2634603;901;true
509;шорты;L;18118;male;1246330;805;true
510;шляпа;XL;10714;male;4794777;41;false
511;майка;M;19142;male;6277777;254;true
512;шляпа;XS;2462;male;4483825;209;false
513;шляпа;S;17922;female;4098174;243;false
514;футболка;L;10923;female;2116785;701;false
515;шорты;M;1190;male;4837825;796;false
516;куртка;XXL;12491;female;4015581;74;false
517;штаны;L;1615;male;3386462;174;true
518;кроссовки;XXL;9771;female;1447186;308;true
519;штаны;L;8247;female;4949841;688;false
520;ботинки;XXL;6665;male;3659702;176;false
521;штаны;L;4815;female;2713911;118;true
522;футболка;M;10154;female;6543770;423;false
523;футболка;L;4068;male;1881285;334;true
524;шорты;S;3049;male;6064423;580;false
525;футболка;L;2158;male;2112335;165;false
526;куртка;XL;19862;male;4652054;700;true
527;шляпа;XS;524;male;5907251;670;true
528;кроссовки;XL;6268;female;1303361;914;false
529;футболка;XS;15825;male;6313574;570;true
530;ботинки;XS;6685;male;7403125;220;true
531;шляпа;S;9859;female;5701565;721;false
532;шляпа;L;9815;male;7790558;971;false
533;майка;M;13836;female;8363877;462;false
534;ботинки;XS;400;female;5758735;630;false
535;кроссовки;S;15131;female;1804403;807;false
536;кроссовки;XXL;9076;male;747333;525;true
537;штаны;XS;10514;female;7622694;916;true
538;шляпа;S;3021;male;6363167;847;true
539;ботинки;XL;2252;male;5303190;790;false
540;штаны;M;17955;female;119363;335;false
541;ремень;XXL;12045;female;7535168;959;false
542;кроссовки;XL;12557;female;1718247;237;true
543;шляпа;M;5619;male;8737574;877;false
544;шляпа;S;16952;male;5357634;623;true
545;ботинки;XL;15179;male;4736200;982;false
546;ботинки;M;12224;male;1611633;437;false
547;шорты;XS;16386;male;6256582;182;true
548;ремень;M;950;male;2118898;178;true
549;шорты;M;2456;male;671092;326;true
550;майка;M;2778;female;3162191;176;true
551;шорты;L;14498;female;6910838;949;true
552;шорты;XL;14785;female;498182;168;false
553;шорты;XL;13841;female;5829760;86;true
554;шорты;XXL;12067;male;6925218;289;true
555;шляпа;XXL;16504;male;2614218;76;true
556;ремень;M;9381;male;6308717;34;true
557;кроссовки;M;15421;male;2663146;190;false
558;ботинки;XXL;2411;female;5250661;26;true
559;шляпа;S;6214;male;323023;169;true
560;штаны;M;2161;female;6533629;701;true
561;кроссовки;XL;3227;male;6458356;184;true
562;куртка;XL;17713;female;5106375;814;true
563;шляпа;XXL;1896;male;5454202;695;false
564;шляпа;S;6492;male;898857;524;false
565;ботинки;S;14730;female;5237550;995;false
566;шляпа;XXL;2141;female;8002165;826;false
567;ремень;L;9058;male;556295;443;true
568;футболка;XS;6009;female;3781334;118;true
569;футболка;L;7043;male;6990868;371;true
570;футболка;S;9960;female;7068692;786;true
571;ботинки;S;3263;female;5166292;197;false
572;куртка;L;416;male;2259984;783;false
573;кроссовки;S;18557;male;4546342;712;false
574;ремень;S;17540;male;8853278;59;true
575;ремень;XS;19217;female;2527920;422;false
576;майка;S;9942;male;6821890;431;true
577;штаны;XL;387;male;7483504;68;true
578;штаны;M;991;male;5576610;131;false
579;ботинки;M;10148;female;3410661;792;true
580;куртка;S;5785;female;181067;404;false
581;куртка;XL;10622;male;7340098;833;true
582;кроссовки;XXL;14925;male;4401239;714;true
583;штаны;XL;8032;female;15089;38;true
584;ремень;L;6117;female;1510596;315;false
585;штаны;XXL;9078;male;6951628;520;false
586;шляпа;S;12578;female;451200;922;true
587;куртка;L;1818;male;982934;987;false
588;майка;S;17330;male;1868801;37;false
589;шляпа;XXL;482;female;908799;666;true
590;шляпа;XXL;2598;male;5399071;4;true
591;футболка;XXL;15956;male;8248954;560;true
592;штаны;M;13369;female;5199820;300;true
593;кроссовки;XXL;6713;male;7335379;887;false
594;майка;XXL;1757;male;4687071;487;true
595;кроссовки;S;5393;female;5008493;838;true
596;шорты;L;7390;male;523499;14;false
597;штаны;XS;13089;male;7004985;302;true
598;куртка;XS;11863;male;6967307;169;true
599;шорты;XL;234;male;91453;66;false
600;ботинки;XXL;11805;female;6610897;670;true
601;куртка;S;16619;male;8491169;20;true
602;кроссовки;XXL;12955;female;8171497;996;true
603;кроссовки;M;11804;male;3902036;614;false
604;майка;L;9465;male;1554361;146;true
605;футболка;S;8062;female;4164903;302;true
606;кроссовки;XXL;6595;male;2038443;666;false
607;майка;M;13711;male;6175979;186;false
608;куртка;XXL;19191;female;1754443;533;true
609;штаны;XL;1070;male;3083568;121;false
610;ботинки;S;11019;female;7416599;892;true
611;кроссовки;XS;4752;male;6925715;904;false
612;куртка;XL;5507;female;1451385;723;true
613;ремень;M;16352;male;5368248;80;false
614;штаны;S;11460;male;1306235;324;true
615;куртка;S;14666;female;2826590;532;false
616;куртка;XL;14306;male;4544823;77;true
617;ботинки;L;18819;male;4102367;820;false
618;футболка;XXL;16084;male;2215020;38;false
619;шорты;XL;8624;male;3313827;392;true
620;кроссовки;S;16195;male;1682670;298;true
621;куртка;M;7699;male;572868;413;false
622;футболка;M;3046;male;6313176;49;true
623;шорты;L;17726;male;5031738;867;false
624;майка;L;9586;male;3279947;43;false
625;кроссовки;M;13607;male;6587129;606;false
626;штаны;XS;13688;female;3715105;129;true
627;штаны;M;17500;female;6654289;483;false
628;майка;L;3891;female;8686834;554;false
629;футболка;L;13220;female;6323827;101;false
630;ремень;S;13332;male;6728559;102;true
631;ремень;XL;8091;female;3237919;67;false
632;кроссовки;S;16743;female;4520217;439;true
633;шляпа;L;15123;female;300;43;true
634;шляпа;S;5786;male;6942740;910;true
635;шорты;XXL;9041;male;447254;476;true
636;штаны;XL;7230;female;6126642;327;true
637;куртка;XXL;7271;male;6465271;266;true
638;кроссовки;S;5094;female;889271;257;true
639;ботинки;XL;11259;male;1865890;332;true
640;штаны;S;17613;female;8419508;424;false
641;майка;XL;11287;male;3517924;78;true
